Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Label
left,175.5970534,178.5168775,171.3926267,177.5386992,170.5052534,Jumping Jacks
left,176.4520055,177.7268034,171.1554268,177.9086653,170.6372459,Jumping Jacks
left,177.0325146,176.6253886,171.0627944,177.7915597,170.444816,Jumping Jacks
left,177.3964936,175.9949433,170.7199482,178.3290969,170.6359329,Jumping Jacks
left,177.6013773,175.6720207,170.5428567,178.7653197,170.8980765,Jumping Jacks
left,177.0794308,176.3129173,170.537511,179.0860074,171.1531734,Jumping Jacks
left,176.6334883,177.3215379,170.7487727,179.2227916,171.3329189,Jumping Jacks
left,176.7640569,177.2253798,170.9182554,179.3303063,171.4823554,Jumping Jacks
left,177.1058771,177.1366635,171.462792,179.263296,171.6547944,Jumping Jacks
left,177.7820579,176.5917194,172.151856,178.9568128,171.7275303,Jumping Jacks
left,178.9266915,174.8897549,172.6875949,178.7439479,171.7961871,Jumping Jacks
left,179.7534929,173.3134728,172.9047874,178.658608,171.8644813,Jumping Jacks
left,179.8864057,173.4548537,173.1839712,178.5779538,171.9240981,Jumping Jacks
left,179.9708453,173.7845429,173.4004688,178.5194295,171.9847033,Jumping Jacks
left,179.3327685,173.1453557,173.5971968,178.3933413,171.9869048,Jumping Jacks
left,179.1324908,172.7946519,173.615308,178.2589747,171.9432396,Jumping Jacks
left,179.4366293,173.7346529,173.9652275,177.9261416,171.8898948,Jumping Jacks
left,179.669549,174.3672149,174.1694494,177.7326136,171.8707984,Jumping Jacks
left,179.9788412,175.0313138,174.1973326,177.7257028,171.9405685,Jumping Jacks
left,179.4680471,175.8095801,174.0949326,177.8130626,172.0173836,Jumping Jacks
left,178.9809364,176.3704578,173.9904802,177.8380646,172.0545206,Jumping Jacks
left,178.3219853,176.9659996,173.8467551,177.8915187,172.1205321,Jumping Jacks
left,178.0987094,177.1909552,173.7844632,177.9452904,172.1543938,Jumping Jacks
left,178.2361177,177.0172348,173.8771379,177.9395505,172.1828435,Jumping Jacks
left,178.5450255,176.5472624,174.0158004,177.9377562,172.2317659,Jumping Jacks
left,178.9713339,175.8856166,174.1320635,177.9245222,172.2638122,Jumping Jacks
left,179.1278557,175.6986402,174.2385558,177.8997236,172.2935723,Jumping Jacks
left,179.2055071,175.592266,174.340189,177.8512387,172.2945813,Jumping Jacks
left,179.4184746,175.2073726,174.3708492,177.8564241,172.3041355,Jumping Jacks
left,179.4287163,175.1549877,174.3734772,177.8721624,172.3238975,Jumping Jacks
left,179.3502402,175.0238785,174.2930569,177.9107445,172.350606,Jumping Jacks
left,179.3533536,174.8686582,174.2667278,177.9232218,172.3599249,Jumping Jacks
left,179.4235558,174.4819121,174.2543774,177.9163671,172.3571348,Jumping Jacks
left,179.3895691,174.3516104,174.2516791,177.9061814,172.3530289,Jumping Jacks
left,179.3708392,174.170749,174.2443927,177.9125315,172.356511,Jumping Jacks
left,179.2764671,174.1835411,174.2245473,177.9164441,172.3550119,Jumping Jacks
left,179.1050491,174.2480822,174.2226882,177.9167555,172.3542164,Jumping Jacks
left,178.9317601,174.3596428,174.2183302,177.9193432,172.3542071,Jumping Jacks
left,178.3952437,175.1586548,174.2073743,177.9300023,172.3577371,Jumping Jacks
left,177.9889482,175.7970448,174.1414324,177.9746925,172.3691329,Jumping Jacks
left,177.5619369,176.4099746,174.0152941,178.0485674,172.3728273,Jumping Jacks
left,177.1933122,176.7733022,173.8276922,178.1629543,172.3818456,Jumping Jacks
left,177.0783068,176.8470734,173.6011583,178.3136383,172.3888987,Jumping Jacks
left,177.1969445,176.6655436,173.4177573,178.459326,172.397178,Jumping Jacks
left,177.3983522,176.3987544,173.2806345,178.5741048,172.3971461,Jumping Jacks
left,177.4816987,176.2994153,173.1533857,178.6510235,172.3857213,Jumping Jacks
left,177.5042023,176.318615,172.9994484,178.7374996,172.3780131,Jumping Jacks
left,177.5050623,176.3934694,172.8884277,178.7905225,172.3687086,Jumping Jacks
left,177.5714626,176.5025667,172.8256164,178.8121978,172.3482486,Jumping Jacks
left,177.6277935,176.6612213,172.7713749,178.8172701,172.3155745,Jumping Jacks
left,177.5111687,176.8750321,172.6467952,178.8595796,172.2920112,Jumping Jacks
left,177.4963649,177.0040605,172.5805822,178.8723269,172.2711091,Jumping Jacks
left,177.5151504,177.0639528,172.5339509,178.8788619,172.2519939,Jumping Jacks
left,177.5889572,177.1073106,172.5020722,178.8821906,172.2308591,Jumping Jacks
left,177.7167128,177.0432316,172.5040152,178.8704206,172.2080861,Jumping Jacks
left,177.7990575,176.9841051,172.4964611,178.8714458,172.1944731,Jumping Jacks
left,177.8792573,176.9051715,172.4725637,178.8928643,172.186593,Jumping Jacks
left,177.9061883,176.8637249,172.447499,178.9044717,172.17874,Jumping Jacks
left,177.9098645,176.8596891,172.4251836,178.9147206,172.172324,Jumping Jacks
left,177.8698457,176.8999299,172.4056086,178.9202096,172.1672711,Jumping Jacks
left,177.8534951,176.9024727,172.3917402,178.9242232,172.1636423,Jumping Jacks
left,177.8576243,176.8788449,172.3861564,178.9200385,172.1600273,Jumping Jacks
left,177.8917977,176.7374605,172.3680538,178.9150855,172.1568029,Jumping Jacks
left,178.0197875,176.4247403,172.3578014,178.9107305,172.1541039,Jumping Jacks
left,178.0017909,176.3839506,172.3432619,178.9075303,172.1521124,Jumping Jacks
left,177.950183,176.3992641,172.3294054,178.9034544,172.1492083,Jumping Jacks
left,177.9092545,176.3932052,172.3221966,178.8929678,172.144184,Jumping Jacks
left,177.9097195,176.2976613,172.3200618,178.8831891,172.1389342,Jumping Jacks
left,177.8909252,176.2673329,172.3230265,178.852352,172.1233996,Jumping Jacks
left,177.8720407,176.2559318,172.3423524,178.7849318,172.0872441,Jumping Jacks
left,177.9092452,176.1678623,172.3655946,178.7353078,172.0626528,Jumping Jacks
left,177.9479173,176.0580237,172.3849294,178.6887966,172.037241,Jumping Jacks
left,178.0070728,175.9417904,172.3978436,178.6599201,172.0207945,Jumping Jacks
left,178.0504385,175.8360952,172.390736,178.6407573,172.0039855,Jumping Jacks
left,178.1553039,175.7102014,172.4006799,178.6171607,171.9812072,Jumping Jacks
left,178.2970541,175.6065984,172.3986481,178.6253385,171.9651872,Jumping Jacks
left,178.4648079,175.4957736,172.3892831,178.646689,171.9505887,Jumping Jacks
left,178.6705573,175.4067573,172.3741936,178.6874513,171.9375163,Jumping Jacks
left,179.0017004,175.2245268,172.4116622,178.7053105,171.9128505,Jumping Jacks
left,179.1625584,175.1088679,172.3959835,178.7062977,171.8818726,Jumping Jacks
left,179.2293456,175.0926448,172.3679575,178.703113,171.8509255,Jumping Jacks
left,179.4282201,174.9787179,172.4002513,178.6881845,171.8192182,Jumping Jacks
left,178.8707263,176.2123511,172.497664,178.644392,171.768636,Jumping Jacks
left,178.6507637,176.6218395,172.6117988,178.580276,171.727602,Jumping Jacks
left,178.6931088,176.7321101,172.844122,178.4154271,171.6451842,Jumping Jacks
left,177.7369768,178.1725604,172.9730705,178.2039067,171.5105266,Jumping Jacks
left,176.9149905,179.3543683,173.2103536,177.8316866,171.2861116,Jumping Jacks
left,176.6126922,179.3819534,173.5280073,177.1530565,170.9026918,Jumping Jacks
left,176.3205117,179.7553867,174.1537971,175.8114286,170.186473,Jumping Jacks
left,176.6888032,179.1988855,175.2897606,173.61101,169.1059517,Jumping Jacks
left,177.2697041,178.1832484,176.3967241,171.3857749,167.9899437,Jumping Jacks
left,178.1418065,176.2349684,177.2032345,169.2396356,166.7403916,Jumping Jacks
left,178.0830316,178.5607893,177.3996931,167.9337253,165.6754472,Jumping Jacks
left,178.8247001,179.9304308,177.2577408,166.9929892,164.7856984,Jumping Jacks
left,179.2979193,178.3906317,177.2196837,165.9636117,163.9578817,Jumping Jacks
left,176.7890481,178.8062692,177.3965346,165.2123072,163.4432812,Jumping Jacks
left,172.4565051,178.2087872,177.2681701,165.5655441,163.7811615,Jumping Jacks
left,166.3481021,178.8560956,176.2972676,168.0131286,165.8190489,Jumping Jacks
left,157.7136149,179.0147772,175.3896565,171.3654534,168.9402604,Jumping Jacks
left,146.174567,176.7887629,174.5094385,174.990949,172.1913235,Jumping Jacks
left,129.6958456,163.904051,174.9654347,177.1781764,175.026817,Jumping Jacks
left,87.96225307,174.7480195,176.1849459,176.7478873,176.0135054,Jumping Jacks
left,55.43809057,175.5442356,177.0297456,177.3028941,177.4699487,Jumping Jacks
left,40.78275324,172.9856907,177.7630423,177.3058113,177.9739303,Jumping Jacks
left,24.97810039,179.5342831,177.7677311,176.6108613,177.2105124,Jumping Jacks
left,17.19968271,176.4566972,177.0877545,176.3124366,176.523799,Jumping Jacks
left,13.28653523,176.8813867,175.4417824,176.888586,176.1951829,Jumping Jacks
left,10.40214676,177.6133251,173.881106,178.16931,176.5829583,Jumping Jacks
left,7.201588529,177.9577669,173.1686255,179.1655691,176.9445122,Jumping Jacks
left,5.970720662,178.7109543,172.0463068,179.6848075,177.3643842,Jumping Jacks
left,5.508423009,177.7203881,171.605749,179.5098359,177.2322016,Jumping Jacks
left,5.6636267,176.8957076,171.279135,179.1717242,177.2895213,Jumping Jacks
left,5.938003937,176.3794346,171.2607434,178.8866255,177.5342523,Jumping Jacks
left,6.264367019,175.8247443,171.2310063,178.6839336,177.746091,Jumping Jacks
left,6.481410901,175.3930468,171.1471256,178.5612377,177.8212405,Jumping Jacks
left,6.627604132,175.5198733,171.1369782,178.4653278,177.9023213,Jumping Jacks
left,6.660310516,175.8559302,171.0367187,178.2952333,178.0078403,Jumping Jacks
left,6.561412759,175.931252,171.0260945,178.1848852,178.0884491,Jumping Jacks
left,6.30261579,176.0085147,171.1190118,178.0843343,178.1930708,Jumping Jacks
left,6.057309881,175.9566237,171.2834287,178.0238007,178.2960412,Jumping Jacks
left,5.948360604,176.0056058,171.3394206,177.9779905,178.3402695,Jumping Jacks
left,5.83127055,175.8981558,171.410237,177.98491,178.3554245,Jumping Jacks
left,5.792928724,176.1531795,171.4138266,177.8909183,178.4119096,Jumping Jacks
left,5.785913835,176.3674448,171.402793,177.8067641,178.4575661,Jumping Jacks
left,5.745542521,176.471591,171.4147127,177.7428464,178.5018574,Jumping Jacks
left,5.661080946,176.663835,171.3929162,177.6670816,178.5442632,Jumping Jacks
left,5.623400105,176.9225762,171.3809279,177.6120853,178.5766678,Jumping Jacks
left,5.591171432,177.0056252,171.4181227,177.6364814,178.5676389,Jumping Jacks
left,5.578610084,176.9283359,171.6149411,177.9875233,178.3983679,Jumping Jacks
left,5.55948251,176.8768397,172.122939,178.9426317,177.9371171,Jumping Jacks
left,5.572724828,176.8569631,172.5865252,179.9080183,177.4517427,Jumping Jacks
left,5.621488909,176.6627242,172.82383,179.5928792,177.1994176,Jumping Jacks
left,5.64300978,176.5979393,172.9431986,179.3779593,177.096061,Jumping Jacks
left,5.679689314,176.6056828,173.0535441,179.1807557,177.0040196,Jumping Jacks
left,5.670651694,176.6471963,173.2537732,178.906425,176.8942167,Jumping Jacks
left,5.661190676,176.7038845,173.4130962,178.6682928,176.7988833,Jumping Jacks
left,5.623429547,176.8887855,173.6237215,178.3992024,176.69251,Jumping Jacks
left,5.587923498,176.9384355,173.7942523,178.2095091,176.6256719,Jumping Jacks
left,5.559864671,176.9365082,173.886805,178.1335499,176.6068138,Jumping Jacks
left,5.602197888,176.9534696,173.916121,178.1326328,176.6162421,Jumping Jacks
left,5.680109625,176.8663966,173.7862752,178.3889661,176.7404878,Jumping Jacks
left,5.757551863,176.8464414,173.5173341,178.8935424,176.9789587,Jumping Jacks
left,5.812570669,176.9043723,173.3376934,179.197591,177.1122999,Jumping Jacks
left,5.844987107,176.9523209,173.336332,179.2113692,177.1078039,Jumping Jacks
left,5.809376138,176.9507539,173.7306718,178.5375456,176.7812682,Jumping Jacks
left,5.734954887,177.0223246,174.4826177,177.1652002,176.1174232,Jumping Jacks
left,5.700619278,177.2240732,175.4519748,175.2593459,175.1658735,Jumping Jacks
left,5.616634222,177.3612887,176.1585534,173.7784231,174.4038324,Jumping Jacks
left,5.554962739,177.340653,176.7187442,172.5790737,173.7527484,Jumping Jacks
left,5.588874087,177.4127752,177.410257,171.1098922,172.9634785,Jumping Jacks
left,5.584098329,177.4551362,178.0783392,169.7498512,172.1998637,Jumping Jacks
left,5.70552814,177.488971,178.617267,168.6250473,171.4815829,Jumping Jacks
left,5.709888365,177.2379266,179.2830709,167.0454846,170.5345175,Jumping Jacks
left,5.592773317,177.0509711,179.4268992,164.3057461,169.0124929,Jumping Jacks
left,5.47606646,176.8819351,178.5410829,162.2758116,167.8249472,Jumping Jacks
left,4.690649941,176.6628693,176.2622466,159.8390197,166.9278706,Jumping Jacks
left,4.669909277,176.3498376,174.9881104,158.3709719,166.4215699,Jumping Jacks
left,5.321265407,175.7542368,172.6742067,155.5501682,165.2581289,Jumping Jacks
left,7.58479834,175.4942357,172.1134673,155.4503043,165.3905158,Jumping Jacks
left,12.27867145,172.156944,171.5546214,155.489769,165.6963174,Jumping Jacks
left,23.59679127,172.5686253,172.1825305,156.280389,166.0580229,Jumping Jacks
left,48.32526788,179.838118,172.9915318,158.08287,167.1332598,Jumping Jacks
left,86.16379854,179.2132494,175.553118,164.0684317,170.7225012,Jumping Jacks
left,121.993191,157.0662232,177.5655677,169.1437352,173.8477216,Jumping Jacks
left,145.2484216,158.2851273,179.6673448,173.0050197,175.5767126,Jumping Jacks
left,157.1505081,166.6074758,178.1149395,176.0753386,176.4614103,Jumping Jacks
left,161.0736871,177.5704169,176.8535106,176.7060706,175.9146059,Jumping Jacks
left,165.9821068,176.3912299,175.4200675,177.5131303,175.3192548,Jumping Jacks
left,171.7969145,176.4749403,174.0512205,178.0294138,174.5025345,Jumping Jacks
left,176.7305693,176.4655057,174.2216148,175.983474,172.5210092,Jumping Jacks
left,178.7840038,176.6505286,174.6448024,174.3144609,171.0013744,Jumping Jacks
left,176.5673362,172.9664137,174.1770643,174.0370192,170.249315,Jumping Jacks
left,176.0404416,176.8957718,173.184307,174.5976773,170.0039492,Jumping Jacks
left,176.0792664,179.8038768,171.8662229,176.2485662,170.3453381,Jumping Jacks
left,175.7477342,178.0928574,171.1009826,177.359167,170.7167154,Jumping Jacks
left,175.5337647,177.8915275,170.6536499,178.3291818,171.1291704,Jumping Jacks
left,176.3255613,176.6606815,170.6878848,178.5502258,171.2844371,Jumping Jacks
left,176.8963371,176.0439586,170.9948439,178.2931347,171.2131997,Jumping Jacks
left,177.3368405,175.2925171,171.19271,178.1678519,171.1979783,Jumping Jacks
left,177.5773671,174.5167757,171.367151,178.0380591,171.1753974,Jumping Jacks
left,177.7181777,174.4692527,171.5010551,177.9399493,171.1725366,Jumping Jacks
left,177.4697355,174.8028299,171.5702991,177.898028,171.1528141,Jumping Jacks
left,177.2397168,174.8914287,171.5782275,177.9256556,171.1570984,Jumping Jacks
left,177.000545,174.8770023,171.5057217,178.0876555,171.2421242,Jumping Jacks
left,176.535888,174.9967431,171.4816477,178.1841017,171.2894969,Jumping Jacks
left,176.6097048,174.3022357,171.4465977,178.2716439,171.3350572,Jumping Jacks
left,176.5983479,174.0536373,171.4729845,178.273381,171.3514795,Jumping Jacks
left,176.4774422,173.7816404,171.4966569,178.2748512,171.3643832,Jumping Jacks
left,176.4102583,173.8338574,171.5314215,178.2707862,171.3745165,Jumping Jacks
left,176.3906298,173.9522549,171.5869953,178.2504519,171.3739531,Jumping Jacks
left,176.3560967,174.168467,171.6466504,178.2500535,171.3907869,Jumping Jacks
left,176.3316922,174.3756081,171.68375,178.2609408,171.403119,Jumping Jacks
left,176.3310584,174.5395561,171.7169801,178.2569081,171.4037525,Jumping Jacks
left,176.3435074,174.6313605,171.7338564,178.2512798,171.3952784,Jumping Jacks
left,176.3561432,174.6520907,171.7391286,178.2415996,171.3830458,Jumping Jacks
left,176.3705134,174.6428324,171.7390098,178.2301263,171.3683818,Jumping Jacks
left,176.3956648,174.6064098,171.7464626,178.2062479,171.3473702,Jumping Jacks
left,176.4492243,174.5330668,171.7662325,178.1793829,171.3290626,Jumping Jacks
left,176.4973893,174.5013316,171.7738986,178.1483419,171.3045274,Jumping Jacks
left,176.6275752,174.4288247,171.8145777,178.0753951,171.2478034,Jumping Jacks
left,176.8564589,174.2191674,171.9575172,177.7850126,171.0640178,Jumping Jacks
left,177.3646351,173.9439705,172.5429033,176.8362575,170.5743431,Jumping Jacks
left,178.100213,174.0861857,174.2271661,174.0028228,169.1904322,Jumping Jacks
left,179.0026588,175.7139314,176.6908004,169.193176,166.7761802,Jumping Jacks
left,179.709776,178.6541266,178.8403846,165.6858427,164.9748088,Jumping Jacks
left,177.8484066,179.2641416,179.7164246,162.718448,163.1998703,Jumping Jacks
left,175.8734175,177.0826565,179.525687,161.3591198,161.8810722,Jumping Jacks
left,172.5202522,177.0318434,179.244834,160.3354506,161.0540572,Jumping Jacks
left,169.769201,175.0521684,179.1843522,159.9596656,160.6567977,Jumping Jacks
left,166.1054694,175.0667346,179.7547987,160.8287758,161.2397813,Jumping Jacks
left,159.2188402,176.6969896,179.9378553,162.1724611,162.4604358,Jumping Jacks
left,147.3675268,177.668997,177.8055391,167.3621934,166.4220281,Jumping Jacks
left,128.5381916,176.3025452,176.5203824,171.0204372,169.2720158,Jumping Jacks
left,99.62294384,165.3325536,176.4569733,174.3408126,172.163851,Jumping Jacks
left,59.95917752,174.5256906,177.4128473,175.2727869,174.1467788,Jumping Jacks
left,42.6257094,177.6146004,178.0495105,175.9059988,175.6100447,Jumping Jacks
left,30.74879752,175.4413792,178.1586429,177.4364683,177.2626864,Jumping Jacks
left,20.72802999,175.6611159,177.693078,176.9823498,176.5479943,Jumping Jacks
left,15.4201397,172.5236233,177.3130711,176.1951788,175.5241502,Jumping Jacks
left,13.49030205,174.9172548,176.6682999,176.1537851,175.1829439,Jumping Jacks
left,11.60733858,176.2959447,175.6829844,176.4766286,175.001314,Jumping Jacks
left,9.327094944,175.9595501,174.9556091,176.9925779,175.1071502,Jumping Jacks
left,7.730728245,178.070056,174.6894426,177.454822,175.3541564,Jumping Jacks
left,6.812888378,178.8381554,173.3819848,179.4456287,176.2023937,Jumping Jacks
left,5.73269363,178.8290412,172.8674119,179.4751268,176.76158,Jumping Jacks
left,5.305231659,178.8713931,172.663786,179.1498422,176.9217001,Jumping Jacks
left,5.458277232,179.1176176,172.5024967,179.0168062,176.9441738,Jumping Jacks
left,5.538442826,178.5883466,172.4704426,179.3349002,176.7560515,Jumping Jacks
left,5.65421394,177.8308616,174.2054929,177.1539317,175.0244984,Jumping Jacks
left,5.781913678,177.2731149,176.3045413,173.1250151,173.0924135,Jumping Jacks
left,5.483380075,176.6370389,178.9205828,168.8022729,171.0786157,Jumping Jacks
left,4.349884163,174.6911147,176.2075755,162.8902148,168.8404987,Jumping Jacks
left,5.696583015,173.8340087,172.3966836,158.6706179,167.2750228,Jumping Jacks
